order_details_id,order_id,order_date,order_time,item_id,Hour
1535,683,12-01-2023,11:39:08 AM,127,11
1536,683,12-01-2023,11:39:08 AM,118,11
1537,684,12-01-2023,12:01:23 PM,125,12
1538,685,12-01-2023,12:11:46 PM,121,12
1539,686,12-01-2023,12:13:07 PM,107,12
1540,687,12-01-2023,12:21:09 PM,127,12
1541,688,12-01-2023,12:26:41 PM,122,12
1542,688,12-01-2023,12:26:41 PM,123,12
1543,689,12-01-2023,12:33:22 PM,106,12
1544,689,12-01-2023,12:33:22 PM,106,12
1545,690,12-01-2023,12:42:10 PM,113,12
1546,691,12-01-2023,12:45:53 PM,101,12
1547,692,12-01-2023,12:53:37 PM,102,12
1548,692,12-01-2023,12:53:37 PM,127,12
1549,693,12-01-2023,1:04:24 PM,101,13
1550,693,12-01-2023,1:04:24 PM,107,13
1551,693,12-01-2023,1:04:24 PM,126,13
1552,693,12-01-2023,1:04:24 PM,110,13
1553,694,12-01-2023,1:30:47 PM,127,13
1554,694,12-01-2023,1:30:47 PM,112,13
1555,694,12-01-2023,1:30:47 PM,113,13
1556,695,12-01-2023,1:33:06 PM,105,13
1557,696,12-01-2023,1:49:40 PM,119,13
1558,696,12-01-2023,1:49:40 PM,122,13
1559,697,12-01-2023,1:58:56 PM,108,13
1560,697,12-01-2023,1:58:56 PM,130,13
1561,698,12-01-2023,2:08:16 PM,107,14
1562,698,12-01-2023,2:08:16 PM,112,14
1563,698,12-01-2023,2:08:16 PM,106,14
1564,699,12-01-2023,2:27:03 PM,113,14
1565,700,12-01-2023,2:31:13 PM,115,14
1566,700,12-01-2023,2:31:13 PM,104,14
1567,700,12-01-2023,2:31:13 PM,110,14
1568,700,12-01-2023,2:31:13 PM,118,14
1569,700,12-01-2023,2:31:13 PM,120,14
1570,701,12-01-2023,2:33:39 PM,109,14
1571,701,12-01-2023,2:33:39 PM,119,14
1572,702,12-01-2023,2:38:35 PM,101,14
1573,702,12-01-2023,2:38:35 PM,120,14
1574,703,12-01-2023,3:08:01 PM,118,15
1575,704,12-01-2023,3:28:25 PM,116,15
1576,704,12-01-2023,3:28:25 PM,128,15
1577,705,12-01-2023,3:31:00 PM,126,15
1578,705,12-01-2023,3:31:00 PM,117,15
1579,705,12-01-2023,3:31:00 PM,105,15
1580,706,12-01-2023,3:39:04 PM,102,15
1581,706,12-01-2023,3:39:04 PM,111,15
1582,707,12-01-2023,3:41:32 PM,101,15
1583,707,12-01-2023,3:41:32 PM,118,15
1584,707,12-01-2023,3:41:32 PM,105,15
1585,708,12-01-2023,3:52:44 PM,125,15
1586,709,12-01-2023,3:53:56 PM,101,15
1587,710,12-01-2023,3:59:52 PM,109,15
1588,710,12-01-2023,3:59:52 PM,105,15
1589,710,12-01-2023,3:59:52 PM,114,15
1590,710,12-01-2023,3:59:52 PM,114,15
1591,711,12-01-2023,4:21:10 PM,103,16
1592,711,12-01-2023,4:21:10 PM,129,16
1593,711,12-01-2023,4:21:10 PM,112,16
1594,711,12-01-2023,4:21:10 PM,120,16
1595,712,12-01-2023,4:22:18 PM,127,16
1596,713,12-01-2023,4:31:56 PM,124,16
1597,713,12-01-2023,4:31:56 PM,128,16
1598,714,12-01-2023,4:55:08 PM,108,16
1599,714,12-01-2023,4:55:08 PM,109,16
1600,714,12-01-2023,4:55:08 PM,109,16
1601,714,12-01-2023,4:55:08 PM,110,16
1602,715,12-01-2023,5:05:33 PM,113,17
1603,715,12-01-2023,5:05:33 PM,118,17
1604,715,12-01-2023,5:05:33 PM,131,17
1605,716,12-01-2023,5:06:05 PM,107,17
1606,717,12-01-2023,5:24:44 PM,101,17
1607,717,12-01-2023,5:24:44 PM,105,17
1608,718,12-01-2023,5:46:30 PM,102,17
1609,718,12-01-2023,5:46:30 PM,105,17
1610,719,12-01-2023,5:52:27 PM,101,17
1611,719,12-01-2023,5:52:27 PM,129,17
1612,720,12-01-2023,5:53:59 PM,126,17
1613,720,12-01-2023,5:53:59 PM,111,17
1614,720,12-01-2023,5:53:59 PM,112,17
1615,720,12-01-2023,5:53:59 PM,120,17
1616,721,12-01-2023,6:17:15 PM,108,18
1617,721,12-01-2023,6:17:15 PM,122,18
1618,722,12-01-2023,6:20:58 PM,111,18
1619,722,12-01-2023,6:20:58 PM,130,18
1620,723,12-01-2023,6:21:04 PM,101,18
1621,723,12-01-2023,6:21:04 PM,113,18
1622,724,12-01-2023,6:24:47 PM,107,18
1623,724,12-01-2023,6:24:47 PM,126,18
1624,724,12-01-2023,6:24:47 PM,105,18
1625,725,12-01-2023,6:33:14 PM,107,18
1626,725,12-01-2023,6:33:14 PM,129,18
1627,725,12-01-2023,6:33:14 PM,106,18
1628,725,12-01-2023,6:33:14 PM,114,18
1629,726,12-01-2023,6:34:25 PM,120,18
1630,727,12-01-2023,6:44:57 PM,120,18
1631,728,12-01-2023,6:53:17 PM,105,18
1632,728,12-01-2023,6:53:17 PM,106,18
1633,728,12-01-2023,6:53:17 PM,114,18
1634,729,12-01-2023,7:20:41 PM,108,19
1635,729,12-01-2023,7:20:41 PM,109,19
1636,729,12-01-2023,7:20:41 PM,120,19
1637,730,12-01-2023,7:22:00 PM,117,19
1638,731,12-01-2023,7:27:47 PM,120,19
1639,731,12-01-2023,7:27:47 PM,132,19
1640,732,12-01-2023,7:30:17 PM,131,19
1641,733,12-01-2023,7:57:36 PM,102,19
1642,733,12-01-2023,7:57:36 PM,110,19
1643,733,12-01-2023,7:57:36 PM,113,19
1644,733,12-01-2023,7:57:36 PM,106,19
1645,734,12-01-2023,8:00:30 PM,113,20
1646,735,12-01-2023,8:35:34 PM,104,20
1647,735,12-01-2023,8:35:34 PM,112,20
1648,735,12-01-2023,8:35:34 PM,112,20
1649,736,12-01-2023,9:35:14 PM,124,21
1650,736,12-01-2023,9:35:14 PM,132,21
1651,737,13-01-2023,11:31:34 AM,101,11
1652,737,13-01-2023,11:31:34 AM,106,11
1653,738,13-01-2023,12:16:47 PM,105,12
1654,739,13-01-2023,12:19:38 PM,107,12
1655,740,13-01-2023,12:29:51 PM,102,12
1656,740,13-01-2023,12:29:51 PM,104,12
1657,740,13-01-2023,12:29:51 PM,124,12
1658,740,13-01-2023,12:29:51 PM,125,12
1659,740,13-01-2023,12:29:51 PM,110,12
1660,740,13-01-2023,12:29:51 PM,117,12
1661,740,13-01-2023,12:29:51 PM,111,12
1662,740,13-01-2023,12:29:51 PM,119,12
1663,740,13-01-2023,12:29:51 PM,120,12
1664,740,13-01-2023,12:29:51 PM,131,12
1665,740,13-01-2023,12:29:51 PM,131,12
1666,740,13-01-2023,12:29:51 PM,131,12
1667,740,13-01-2023,12:29:51 PM,119,12
1668,741,13-01-2023,12:49:09 PM,111,12
1669,742,13-01-2023,12:53:01 PM,101,12
1670,743,13-01-2023,1:08:32 PM,111,13
1671,744,13-01-2023,1:34:48 PM,118,13
1672,745,13-01-2023,1:36:53 PM,101,13
1673,745,13-01-2023,1:36:53 PM,102,13
1674,745,13-01-2023,1:36:53 PM,108,13
1675,745,13-01-2023,1:36:53 PM,125,13
1676,745,13-01-2023,1:36:53 PM,128,13
1677,745,13-01-2023,1:36:53 PM,111,13
1678,745,13-01-2023,1:36:53 PM,114,13
1679,746,13-01-2023,1:41:13 PM,122,13
1680,746,13-01-2023,1:41:13 PM,132,13
1681,747,13-01-2023,2:15:02 PM,129,14
1682,747,13-01-2023,2:15:02 PM,120,14
1683,747,13-01-2023,2:15:02 PM,122,14
1684,748,13-01-2023,2:27:31 PM,124,14
1685,749,13-01-2023,2:29:23 PM,113,14
1686,750,13-01-2023,2:48:09 PM,112,14
1687,751,13-01-2023,3:07:35 PM,116,15
1688,751,13-01-2023,3:07:35 PM,109,15
1689,751,13-01-2023,3:07:35 PM,111,15
1690,751,13-01-2023,3:07:35 PM,132,15
1691,752,13-01-2023,3:19:25 PM,109,15
1692,752,13-01-2023,3:19:25 PM,121,15
1693,753,13-01-2023,3:22:11 PM,126,15
1694,753,13-01-2023,3:22:11 PM,109,15
1695,753,13-01-2023,3:22:11 PM,117,15
1696,753,13-01-2023,3:22:11 PM,119,15
1697,754,13-01-2023,3:47:56 PM,112,15
1698,754,13-01-2023,3:47:56 PM,105,15
1699,755,13-01-2023,3:50:49 PM,101,15
1700,755,13-01-2023,3:50:49 PM,125,15
1701,756,13-01-2023,3:55:11 PM,104,15
1702,756,13-01-2023,3:55:11 PM,130,15
1703,756,13-01-2023,3:55:11 PM,132,15
1704,757,13-01-2023,4:10:34 PM,111,16
1705,757,13-01-2023,4:10:34 PM,113,16
1706,757,13-01-2023,4:10:34 PM,122,16
1707,757,13-01-2023,4:10:34 PM,132,16
1708,758,13-01-2023,4:14:43 PM,125,16
1709,758,13-01-2023,4:14:43 PM,119,16
1710,759,13-01-2023,4:14:56 PM,116,16
1711,760,13-01-2023,4:27:40 PM,102,16
1712,761,13-01-2023,4:30:20 PM,120,16
1713,761,13-01-2023,4:30:20 PM,121,16
1714,762,13-01-2023,4:36:36 PM,110,16
1715,762,13-01-2023,4:36:36 PM,121,16
1716,762,13-01-2023,4:36:36 PM,106,16
1717,762,13-01-2023,4:36:36 PM,114,16
1718,763,13-01-2023,4:38:57 PM,108,16
1719,764,13-01-2023,4:39:39 PM,117,16
1720,764,13-01-2023,4:39:39 PM,111,16
1721,765,13-01-2023,5:11:41 PM,102,17
1722,765,13-01-2023,5:11:41 PM,110,17
1723,765,13-01-2023,5:11:41 PM,118,17
1724,765,13-01-2023,5:11:41 PM,120,17
1725,766,13-01-2023,5:21:45 PM,127,17
1726,766,13-01-2023,5:21:45 PM,129,17
1727,766,13-01-2023,5:21:45 PM,105,17
1728,767,13-01-2023,5:21:48 PM,108,17
1729,768,13-01-2023,5:23:34 PM,115,17
1730,769,13-01-2023,5:43:17 PM,125,17
1731,770,13-01-2023,5:44:13 PM,118,17
1732,770,13-01-2023,5:44:13 PM,120,17
1733,771,13-01-2023,5:59:32 PM,102,17
1734,771,13-01-2023,5:59:32 PM,120,17
1735,772,13-01-2023,6:07:59 PM,127,18
1736,773,13-01-2023,6:18:15 PM,108,18
1737,773,13-01-2023,6:18:15 PM,112,18
1738,774,13-01-2023,6:31:07 PM,104,18
1739,774,13-01-2023,6:31:07 PM,131,18
1740,775,13-01-2023,6:42:12 PM,101,18
1741,775,13-01-2023,6:42:12 PM,124,18
1742,775,13-01-2023,6:42:12 PM,112,18
1743,775,13-01-2023,6:42:12 PM,119,18
1744,776,13-01-2023,6:50:43 PM,131,18
1745,776,13-01-2023,6:50:43 PM,106,18
1746,777,13-01-2023,7:10:20 PM,101,19
1747,777,13-01-2023,7:10:20 PM,114,19
1748,778,13-01-2023,7:18:08 PM,125,19
1749,778,13-01-2023,7:18:08 PM,117,19
1750,778,13-01-2023,7:18:08 PM,119,19
1751,778,13-01-2023,7:18:08 PM,105,19
1752,779,13-01-2023,7:19:58 PM,108,19
1753,779,13-01-2023,7:19:58 PM,110,19
1754,779,13-01-2023,7:19:58 PM,117,19
1755,779,13-01-2023,7:19:58 PM,117,19
1756,780,13-01-2023,8:12:49 PM,107,20
1757,780,13-01-2023,8:12:49 PM,110,20
1758,781,13-01-2023,8:31:17 PM,110,20
1759,781,13-01-2023,8:31:17 PM,105,20
1760,781,13-01-2023,8:31:17 PM,105,20
1761,781,13-01-2023,8:31:17 PM,132,20
1762,782,13-01-2023,8:36:27 PM,116,20
1763,782,13-01-2023,8:36:27 PM,106,20
1764,783,13-01-2023,9:17:08 PM,131,21
1765,783,13-01-2023,9:17:08 PM,106,21
1766,783,13-01-2023,9:17:08 PM,132,21
1767,784,13-01-2023,9:39:41 PM,111,21
1768,785,14-01-2023,11:28:44 AM,109,11
1769,785,14-01-2023,11:28:44 AM,105,11
1770,786,14-01-2023,11:35:30 AM,124,11
1771,787,14-01-2023,11:45:30 AM,102,11
1772,787,14-01-2023,11:45:30 AM,122,11
1773,788,14-01-2023,11:46:19 AM,120,11
1774,789,14-01-2023,11:51:37 AM,131,11
1775,790,14-01-2023,12:07:30 PM,124,12
1776,790,14-01-2023,12:07:30 PM,123,12
1777,791,14-01-2023,12:23:54 PM,113,12
1778,791,14-01-2023,12:23:54 PM,106,12
1779,792,14-01-2023,12:37:48 PM,103,12
1780,792,14-01-2023,12:37:48 PM,125,12
1781,792,14-01-2023,12:37:48 PM,127,12
1782,792,14-01-2023,12:37:48 PM,129,12
1783,792,14-01-2023,12:37:48 PM,119,12
1784,792,14-01-2023,12:37:48 PM,130,12
1785,792,14-01-2023,12:37:48 PM,132,12
1786,793,14-01-2023,12:38:27 PM,119,12
1787,794,14-01-2023,12:39:16 PM,111,12
1788,795,14-01-2023,12:42:17 PM,124,12
1789,796,14-01-2023,12:43:09 PM,129,12
1790,797,14-01-2023,12:50:01 PM,118,12
1791,797,14-01-2023,12:50:01 PM,119,12
1792,797,14-01-2023,12:50:01 PM,132,12
1793,798,14-01-2023,12:50:30 PM,124,12
1794,798,14-01-2023,12:50:30 PM,126,12
1795,798,14-01-2023,12:50:30 PM,121,12
1796,798,14-01-2023,12:50:30 PM,131,12
1797,799,14-01-2023,12:51:29 PM,117,12
1798,799,14-01-2023,12:51:29 PM,112,12
1799,799,14-01-2023,12:51:29 PM,106,12
1800,800,14-01-2023,12:54:35 PM,116,12
1801,800,14-01-2023,12:54:35 PM,109,12
1802,800,14-01-2023,12:54:35 PM,127,12
1803,800,14-01-2023,12:54:35 PM,111,12
1804,800,14-01-2023,12:54:35 PM,105,12
1805,800,14-01-2023,12:54:35 PM,122,12
1806,801,14-01-2023,1:10:53 PM,101,13
1807,801,14-01-2023,1:10:53 PM,108,13
1808,801,14-01-2023,1:10:53 PM,108,13
1809,801,14-01-2023,1:10:53 PM,117,13
1810,801,14-01-2023,1:10:53 PM,111,13
1811,801,14-01-2023,1:10:53 PM,120,13
1812,801,14-01-2023,1:10:53 PM,120,13
1813,801,14-01-2023,1:10:53 PM,105,13
1814,801,14-01-2023,1:10:53 PM,105,13
1815,801,14-01-2023,1:10:53 PM,130,13
1816,801,14-01-2023,1:10:53 PM,123,13
1817,801,14-01-2023,1:10:53 PM,106,13
1818,802,14-01-2023,1:23:47 PM,103,13
1819,802,14-01-2023,1:23:47 PM,109,13
1820,803,14-01-2023,1:37:51 PM,117,13
1821,804,14-01-2023,1:42:01 PM,119,13
1822,805,14-01-2023,2:07:52 PM,107,14
1823,805,14-01-2023,2:07:52 PM,125,14
1824,806,14-01-2023,2:12:22 PM,101,14
1825,807,14-01-2023,2:15:29 PM,107,14
1826,808,14-01-2023,2:15:32 PM,118,14
1827,809,14-01-2023,2:26:17 PM,109,14
1828,810,14-01-2023,2:48:30 PM,127,14
1829,811,14-01-2023,2:48:56 PM,132,14
1830,812,14-01-2023,3:37:45 PM,116,15
1831,812,14-01-2023,3:37:45 PM,112,15
1832,813,14-01-2023,4:09:29 PM,102,16
1833,813,14-01-2023,4:09:29 PM,105,16
1834,814,14-01-2023,4:21:23 PM,108,16
1835,814,14-01-2023,4:21:23 PM,132,16
1836,815,14-01-2023,4:38:00 PM,111,16
1837,816,14-01-2023,5:04:08 PM,105,17
1838,816,14-01-2023,5:04:08 PM,132,17
1839,817,14-01-2023,5:10:38 PM,108,17
1840,817,14-01-2023,5:10:38 PM,113,17
1841,817,14-01-2023,5:10:38 PM,105,17
1842,817,14-01-2023,5:10:38 PM,106,17
1843,818,14-01-2023,5:15:50 PM,112,17
1844,818,14-01-2023,5:15:50 PM,120,17
1845,818,14-01-2023,5:15:50 PM,120,17
1846,819,14-01-2023,5:21:39 PM,101,17
1847,819,14-01-2023,5:21:39 PM,120,17
1848,820,14-01-2023,5:24:09 PM,105,17
1849,820,14-01-2023,5:24:09 PM,123,17
1850,821,14-01-2023,5:37:26 PM,124,17
1851,822,14-01-2023,5:38:53 PM,108,17
1852,823,14-01-2023,5:42:17 PM,101,17
1853,823,14-01-2023,5:42:17 PM,102,17
1854,823,14-01-2023,5:42:17 PM,114,17
1855,824,14-01-2023,5:53:41 PM,102,17
1856,824,14-01-2023,5:53:41 PM,108,17
1857,824,14-01-2023,5:53:41 PM,117,17
1858,824,14-01-2023,5:53:41 PM,120,17
1859,825,14-01-2023,6:06:06 PM,124,18
1860,825,14-01-2023,6:06:06 PM,120,18
1861,826,14-01-2023,6:06:14 PM,104,18
1862,826,14-01-2023,6:06:14 PM,117,18
1863,826,14-01-2023,6:06:14 PM,113,18
1864,827,14-01-2023,6:09:48 PM,103,18
1865,827,14-01-2023,6:09:48 PM,111,18
1866,828,14-01-2023,6:23:55 PM,104,18
1867,828,14-01-2023,6:23:55 PM,118,18
1868,829,14-01-2023,6:27:42 PM,111,18
1869,829,14-01-2023,6:27:42 PM,118,18
1870,829,14-01-2023,6:27:42 PM,122,18
1871,829,14-01-2023,6:27:42 PM,123,18
1872,830,14-01-2023,6:38:17 PM,109,18
1873,830,14-01-2023,6:38:17 PM,117,18
1874,830,14-01-2023,6:38:17 PM,113,18
1875,831,14-01-2023,6:38:20 PM,116,18
1876,831,14-01-2023,6:38:20 PM,104,18
1877,831,14-01-2023,6:38:20 PM,104,18
1878,831,14-01-2023,6:38:20 PM,108,18
1879,832,14-01-2023,6:47:06 PM,109,18
1880,833,14-01-2023,7:07:45 PM,107,19
1881,833,14-01-2023,7:07:45 PM,111,19
1882,834,14-01-2023,7:25:16 PM,104,19
1883,834,14-01-2023,7:25:16 PM,113,19
1884,834,14-01-2023,7:25:16 PM,119,19
1885,834,14-01-2023,7:25:16 PM,131,19
1886,835,14-01-2023,7:56:01 PM,101,19
1887,835,14-01-2023,7:56:01 PM,101,19
1888,835,14-01-2023,7:56:01 PM,113,19
1889,835,14-01-2023,7:56:01 PM,105,19
1890,836,14-01-2023,8:08:08 PM,124,20
1891,836,14-01-2023,8:08:08 PM,125,20
1892,836,14-01-2023,8:08:08 PM,109,20
1893,836,14-01-2023,8:08:08 PM,108,20
1894,837,14-01-2023,8:12:27 PM,117,20
1895,838,14-01-2023,8:33:57 PM,103,20
1896,838,14-01-2023,8:33:57 PM,117,20
1897,838,14-01-2023,8:33:57 PM,132,20
1898,839,14-01-2023,8:40:40 PM,129,20
1899,840,14-01-2023,8:46:12 PM,117,20
1900,841,14-01-2023,8:57:40 PM,118,20
1901,842,14-01-2023,9:09:39 PM,130,21
1902,842,14-01-2023,9:09:39 PM,131,21
1903,842,14-01-2023,9:09:39 PM,123,21
1904,843,14-01-2023,9:32:21 PM,123,21
1905,844,14-01-2023,9:36:58 PM,132,21
1906,845,14-01-2023,9:42:56 PM,108,21
1907,845,14-01-2023,9:42:56 PM,124,21
1908,845,14-01-2023,9:42:56 PM,117,21
1909,845,14-01-2023,9:42:56 PM,105,21
1910,846,14-01-2023,10:16:24 PM,102,22
1911,846,14-01-2023,10:16:24 PM,124,22
1912,847,15-01-2023,11:37:03 AM,113,11
1913,848,15-01-2023,11:56:46 AM,107,11
1914,849,15-01-2023,12:08:30 PM,108,12
1915,849,15-01-2023,12:08:30 PM,120,12
1916,849,15-01-2023,12:08:30 PM,122,12
1917,849,15-01-2023,12:08:30 PM,122,12
1918,850,15-01-2023,12:15:35 PM,125,12
1919,850,15-01-2023,12:15:35 PM,105,12
1920,850,15-01-2023,12:15:35 PM,106,12
1921,851,15-01-2023,12:20:22 PM,101,12
1922,852,15-01-2023,12:33:51 PM,106,12
1923,853,15-01-2023,12:36:39 PM,113,12
1924,854,15-01-2023,12:51:19 PM,113,12
1925,854,15-01-2023,12:51:19 PM,121,12
1926,855,15-01-2023,12:56:54 PM,124,12
1927,855,15-01-2023,12:56:54 PM,120,12
1928,855,15-01-2023,12:56:54 PM,105,12
1929,855,15-01-2023,12:56:54 PM,130,12
1930,855,15-01-2023,12:56:54 PM,132,12
1931,856,15-01-2023,12:59:20 PM,122,12
1932,857,15-01-2023,1:01:53 PM,111,13
1933,858,15-01-2023,1:03:42 PM,118,13
1934,858,15-01-2023,1:03:42 PM,106,13
1935,858,15-01-2023,1:03:42 PM,132,13
1936,859,15-01-2023,1:05:13 PM,107,13
1937,859,15-01-2023,1:05:13 PM,116,13
1938,859,15-01-2023,1:05:13 PM,103,13
1939,859,15-01-2023,1:05:13 PM,114,13
1940,860,15-01-2023,1:07:53 PM,120,13
1941,860,15-01-2023,1:07:53 PM,122,13
1942,861,15-01-2023,1:08:44 PM,119,13
1943,862,15-01-2023,1:10:45 PM,105,13
1944,863,15-01-2023,1:12:29 PM,106,13
1945,864,15-01-2023,2:04:23 PM,107,14
1946,864,15-01-2023,2:04:23 PM,109,14
1947,864,15-01-2023,2:04:23 PM,117,14
1948,864,15-01-2023,2:04:23 PM,128,14
1949,864,15-01-2023,2:04:23 PM,120,14
1950,864,15-01-2023,2:04:23 PM,131,14
1951,864,15-01-2023,2:04:23 PM,123,14
1952,864,15-01-2023,2:04:23 PM,114,14
1953,864,15-01-2023,2:04:23 PM,132,14
1954,865,15-01-2023,2:10:00 PM,108,14
1955,866,15-01-2023,2:18:09 PM,118,14
1956,867,15-01-2023,2:19:28 PM,109,14
1957,867,15-01-2023,2:19:28 PM,109,14
1958,868,15-01-2023,2:27:25 PM,121,14
1959,869,15-01-2023,2:31:43 PM,123,14
1960,869,15-01-2023,2:31:43 PM,106,14
1961,870,15-01-2023,2:38:31 PM,124,14
1962,870,15-01-2023,2:38:31 PM,125,14
1963,871,15-01-2023,2:45:22 PM,103,14
1964,872,15-01-2023,2:48:37 PM,119,14
1965,873,15-01-2023,3:06:15 PM,113,15
1966,874,15-01-2023,3:20:36 PM,112,15
1967,874,15-01-2023,3:20:36 PM,105,15
1968,875,15-01-2023,3:23:21 PM,102,15
1969,876,15-01-2023,3:27:03 PM,109,15
1970,876,15-01-2023,3:27:03 PM,105,15
1971,876,15-01-2023,3:27:03 PM,122,15
1972,877,15-01-2023,3:32:59 PM,125,15
1973,878,15-01-2023,4:05:58 PM,102,16
1974,879,15-01-2023,4:12:57 PM,105,16
1975,879,15-01-2023,4:12:57 PM,123,16
1976,879,15-01-2023,4:12:57 PM,132,16
1977,880,15-01-2023,4:19:26 PM,113,16
1978,880,15-01-2023,4:19:26 PM,113,16
1979,881,15-01-2023,4:40:04 PM,102,16
1980,881,15-01-2023,4:40:04 PM,117,16
1981,882,15-01-2023,4:44:46 PM,119,16
1982,882,15-01-2023,4:44:46 PM,131,16
1983,882,15-01-2023,4:44:46 PM,106,16
1984,883,15-01-2023,4:56:05 PM,102,16
1985,883,15-01-2023,4:56:05 PM,108,16
1986,883,15-01-2023,4:56:05 PM,109,16
1987,883,15-01-2023,4:56:05 PM,119,16
1988,884,15-01-2023,4:57:15 PM,109,16
1989,885,15-01-2023,4:57:55 PM,129,16
1990,885,15-01-2023,4:57:55 PM,120,16
1991,885,15-01-2023,4:57:55 PM,122,16
1992,885,15-01-2023,4:57:55 PM,117,16
1993,886,15-01-2023,5:05:35 PM,128,17
1994,886,15-01-2023,5:05:35 PM,120,17
1995,886,15-01-2023,5:05:35 PM,122,17
1996,887,15-01-2023,5:13:58 PM,113,17
1997,887,15-01-2023,5:13:58 PM,122,17
1998,888,15-01-2023,5:14:27 PM,120,17
1999,888,15-01-2023,5:14:27 PM,121,17
2000,889,15-01-2023,5:27:51 PM,101,17
2001,890,15-01-2023,5:32:25 PM,125,17
2002,891,15-01-2023,5:43:34 PM,130,17
2003,892,15-01-2023,6:04:29 PM,125,18
2004,892,15-01-2023,6:04:29 PM,128,18
2005,893,15-01-2023,6:15:22 PM,125,18
2006,894,15-01-2023,6:17:26 PM,111,18
2007,895,15-01-2023,6:18:11 PM,101,18
2008,895,15-01-2023,6:18:11 PM,109,18
2009,895,15-01-2023,6:18:11 PM,113,18
2010,896,15-01-2023,6:27:28 PM,102,18
2011,896,15-01-2023,6:27:28 PM,124,18
2012,897,15-01-2023,6:53:07 PM,110,18
2013,897,15-01-2023,6:53:07 PM,129,18
2014,897,15-01-2023,6:53:07 PM,131,18
2015,898,15-01-2023,6:56:49 PM,108,18
2016,899,15-01-2023,7:06:14 PM,122,19
2017,899,15-01-2023,7:06:14 PM,117,19
2018,900,15-01-2023,7:09:51 PM,113,19
2019,900,15-01-2023,7:09:51 PM,113,19
2020,901,15-01-2023,7:16:11 PM,107,19
2021,902,15-01-2023,7:21:00 PM,118,19
2022,903,15-01-2023,7:27:22 PM,108,19
2023,903,15-01-2023,7:27:22 PM,118,19
2024,903,15-01-2023,7:27:22 PM,121,19
2025,904,15-01-2023,8:07:01 PM,101,20
2026,904,15-01-2023,8:07:01 PM,112,20
2027,905,15-01-2023,8:12:06 PM,101,20
2028,905,15-01-2023,8:12:06 PM,127,20
2029,905,15-01-2023,8:12:06 PM,132,20
2030,906,15-01-2023,8:51:59 PM,121,20
2031,906,15-01-2023,8:51:59 PM,105,20
2032,907,15-01-2023,8:54:32 PM,120,20
2033,908,15-01-2023,9:42:32 PM,113,21
2034,908,15-01-2023,9:42:32 PM,106,21
2035,909,16-01-2023,11:19:25 AM,101,11
2036,909,16-01-2023,11:19:25 AM,127,11
2037,909,16-01-2023,11:19:25 AM,122,11
2038,910,16-01-2023,11:25:40 AM,110,11
2039,910,16-01-2023,11:25:40 AM,119,11
2040,910,16-01-2023,11:25:40 AM,132,11
2041,911,16-01-2023,11:36:00 AM,101,11
2042,911,16-01-2023,11:36:00 AM,131,11
2043,912,16-01-2023,11:39:48 AM,112,11
2044,913,16-01-2023,11:55:24 AM,123,11
2045,914,16-01-2023,12:14:22 PM,132,12
2046,915,16-01-2023,12:20:22 PM,101,12
2047,915,16-01-2023,12:20:22 PM,124,12
2048,915,16-01-2023,12:20:22 PM,126,12
2049,915,16-01-2023,12:20:22 PM,111,12
2050,915,16-01-2023,12:20:22 PM,113,12
2051,915,16-01-2023,12:20:22 PM,113,12
2052,915,16-01-2023,12:20:22 PM,119,12
2053,915,16-01-2023,12:20:22 PM,122,12
2054,916,16-01-2023,12:30:09 PM,117,12
2055,916,16-01-2023,12:30:09 PM,129,12
2056,916,16-01-2023,12:30:09 PM,113,12
2057,916,16-01-2023,12:30:09 PM,117,12
2058,917,16-01-2023,12:34:15 PM,105,12
2059,918,16-01-2023,1:06:04 PM,131,13
2060,919,16-01-2023,1:11:15 PM,111,13
2061,920,16-01-2023,1:16:55 PM,101,13
2062,920,16-01-2023,1:16:55 PM,108,13
2063,921,16-01-2023,1:18:32 PM,105,13
2064,921,16-01-2023,1:18:32 PM,130,13
2065,922,16-01-2023,1:19:43 PM,116,13
2066,922,16-01-2023,1:19:43 PM,113,13
2067,922,16-01-2023,1:19:43 PM,105,13
2068,923,16-01-2023,1:23:29 PM,129,13
2069,923,16-01-2023,1:23:29 PM,131,13
2070,924,16-01-2023,1:27:57 PM,113,13
2071,924,16-01-2023,1:27:57 PM,105,13
2072,925,16-01-2023,1:42:47 PM,132,13
2073,926,16-01-2023,1:51:38 PM,108,13
2074,926,16-01-2023,1:51:38 PM,113,13
2075,926,16-01-2023,1:51:38 PM,120,13
2076,926,16-01-2023,1:51:38 PM,132,13
2077,927,16-01-2023,1:59:21 PM,102,13
2078,927,16-01-2023,1:59:21 PM,103,13
2079,927,16-01-2023,1:59:21 PM,108,13
2080,927,16-01-2023,1:59:21 PM,125,13
2081,927,16-01-2023,1:59:21 PM,109,13
2082,927,16-01-2023,1:59:21 PM,110,13
2083,927,16-01-2023,1:59:21 PM,129,13
2084,927,16-01-2023,1:59:21 PM,111,13
2085,927,16-01-2023,1:59:21 PM,131,13
2086,928,16-01-2023,2:14:40 PM,102,14
2087,928,16-01-2023,2:14:40 PM,106,14
2088,929,16-01-2023,2:24:45 PM,124,14
2089,930,16-01-2023,3:00:11 PM,110,15
2090,930,16-01-2023,3:00:11 PM,111,15
2091,930,16-01-2023,3:00:11 PM,112,15
2092,931,16-01-2023,3:27:24 PM,101,15
